Ticker,Type,Rank,Value,TimeWindow
AES,price_percent_change,1537,4.786836200448771,1m
VAC,price_percent_change,1538,4.784688995215314,1m
SCD,price_percent_change,1539,4.779686333084382,1m
CI,price_percent_change,1540,4.778561354019746,1m
BABY,price_percent_change,1541,4.7756874095513915,1m
WCC,price_percent_change,1542,4.77408354646207,1m
EQBK,price_percent_change,1543,4.7654690618762565,1m
MRTN,price_percent_change,1544,4.761904761904762,1m
AIT,price_percent_change,1545,4.758667573079538,1m
CUK,price_percent_change,1546,4.746289264756645,1m
TKR,price_percent_change,1547,4.735682819383257,1m
SESN,price_percent_change,1548,4.733727810650891,1m
DAIO,price_percent_change,1549,4.725897920604915,1m
FRC,price_percent_change,1550,4.723618090452264,1m
FCAP,price_percent_change,1551,4.715179401932761,1m
BATRK,price_percent_change,1552,4.705882352941174,1m
PCYO,price_percent_change,1553,4.694835680751173,1m
ATHX,price_percent_change,1554,4.687499999999993,1m
BHLB,price_percent_change,1555,4.685573366214564,1m
MOMO,price_percent_change,1556,4.680038204393507,1m
HDSN,price_percent_change,1557,4.678362573099419,1m
MTSI,price_percent_change,1558,4.670329670329668,1m
RSYS,price_percent_change,1559,4.666666666666671,1m
ETM,price_percent_change,1560,4.666666666666662,1m
MCK,price_percent_change,1561,4.665429009605285,1m
MKC.V,price_percent_change,1562,4.664170441257796,1m
GRBK,price_percent_change,1563,4.663212435233153,1m
UPLD,price_percent_change,1564,4.658106897581353,1m
TAOP,price_percent_change,1565,4.651162790697678,1m
MNDO,price_percent_change,1566,4.651162790697678,1m
ESS,price_percent_change,1567,4.65086373183591,1m
RM,price_percent_change,1568,4.647630619684086,1m
DERM,price_percent_change,1569,4.642271982523219,1m
TYL,price_percent_change,1570,4.641113175748676,1m
MATW,price_percent_change,1571,4.639684106614021,1m
WINA,price_percent_change,1572,4.628670120898092,1m
CPT,price_percent_change,1573,4.616917626217894,1m
MICR,price_percent_change,1574,4.615384615384613,1m
AGN,price_percent_change,1575,4.6131452244989415,1m
MGEE,price_percent_change,1576,4.606830818109597,1m
LOCO,price_percent_change,1577,4.602510460251052,1m
HSIC,price_percent_change,1578,4.601701469450899,1m
TACO,price_percent_change,1579,4.591439688715952,1m
RPM,price_percent_change,1580,4.57035529816873,1m
FGP,price_percent_change,1581,4.560260586319222,1m
PRI,price_percent_change,1582,4.551422319474838,1m
JRS,price_percent_change,1583,4.550050556117283,1m
NBN,price_percent_change,1584,4.545454545454559,1m
TAC,price_percent_change,1585,4.545454545454546,1m
PCSB,price_percent_change,1586,4.545454545454546,1m
POOL,price_percent_change,1587,4.539845424433337,1m
FUL,price_percent_change,1588,4.53820244637476,1m
DVA,price_percent_change,1589,4.535668149849284,1m
GLAD,price_percent_change,1590,4.535637149028077,1m
HQL,price_percent_change,1591,4.529078744209979,1m
ENSG,price_percent_change,1592,4.527081649151171,1m
RYTM,price_percent_change,1593,4.521452145214525,1m
HBAN,price_percent_change,1594,4.513217279174733,1m
LBRDA,price_percent_change,1595,4.510978043912176,1m
FIX,price_percent_change,1596,4.507819687212503,1m
HQH,price_percent_change,1597,4.504504504504505,1m
RVEN,price_percent_change,1598,4.499999999999993,1m
ADP,price_percent_change,1599,4.497489265701192,1m
RARX,price_percent_change,1600,4.494382022471914,1m
IBOC,price_percent_change,1601,4.484304932735426,1m
SUN,price_percent_change,1602,4.479878511769171,1m
INTL,price_percent_change,1603,4.4748520710059205,1m
RCI,price_percent_change,1604,4.474630443467828,1m
PNK,price_percent_change,1605,4.472163066626121,1m
LUV,price_percent_change,1606,4.470709146968139,1m
FFIC,price_percent_change,1607,4.463586530931874,1m
IRT,price_percent_change,1608,4.462474645030439,1m
ES,price_percent_change,1609,4.4607190412782955,1m
NRE,price_percent_change,1610,4.456193353474319,1m
VIRT,price_percent_change,1611,4.439252336448612,1m
PETS,price_percent_change,1612,4.4312729325430436,1m
CLS,price_percent_change,1613,4.429301533219758,1m
SKX,price_percent_change,1614,4.425410421127774,1m
LAD,price_percent_change,1615,4.418208373904588,1m
ORBK,price_percent_change,1616,4.4155844155844015,1m
CHL,price_percent_change,1617,4.414071252520723,1m
AEL,price_percent_change,1618,4.412175370008373,1m
CRF,price_percent_change,1619,4.411764705882351,1m
APT,price_percent_change,1620,4.411764705882351,1m
MOV,price_percent_change,1621,4.405737704918044,1m
AQN,price_percent_change,1622,4.396728016359934,1m
CBSH,price_percent_change,1623,4.39318248604172,1m
AIV,price_percent_change,1624,4.392456433516344,1m
DXC,price_percent_change,1625,4.390357517177124,1m
ENV,price_percent_change,1626,4.380791912384164,1m
HNI,price_percent_change,1627,4.377662091812592,1m
CSL,price_percent_change,1628,4.370243064080533,1m
SMTA,price_percent_change,1629,4.369414101290959,1m
UAA,price_percent_change,1630,4.368932038834944,1m
GCI,price_percent_change,1631,4.368932038834944,1m
WHD,price_percent_change,1632,4.365450576863108,1m
DAVA,price_percent_change,1633,4.365079365079371,1m
RQI,price_percent_change,1634,4.355108877721955,1m
OCC,price_percent_change,1635,4.352601949745974,1m
UNAM,price_percent_change,1636,4.347826086956519,1m
CZNC,price_percent_change,1637,4.336734693877543,1m
EXC,price_percent_change,1638,4.336492890995256,1m
LII,price_percent_change,1639,4.329291398256909,1m
PHII,price_percent_change,1640,4.328523862375145,1m
PH,price_percent_change,1641,4.324291448728874,1m
SBPH,price_percent_change,1642,4.319478402607997,1m
RVI,price_percent_change,1643,4.3131462333825725,1m
MGLN,price_percent_change,1644,4.305555555555548,1m
EPRT,price_percent_change,1645,4.301075268817215,1m
ISRG,price_percent_change,1646,4.29691261724542,1m
POLA,price_percent_change,1647,4.294478527607367,1m
CRS,price_percent_change,1648,4.288777698355966,1m
TOCA,price_percent_change,1649,4.287369640787939,1m
GBNK,price_percent_change,1650,4.2833607907742905,1m
ITI,price_percent_change,1651,4.2769857433808545,1m
URBN,price_percent_change,1652,4.276240567116407,1m
LLEX,price_percent_change,1653,4.268292682926829,1m
HI,price_percent_change,1654,4.259634888438137,1m
VICR,price_percent_change,1655,4.257167680278024,1m
CSSE,price_percent_change,1656,4.255319148936174,1m
HTLF,price_percent_change,1657,4.25531914893617,1m
GNC,price_percent_change,1658,4.248366013071892,1m
BDN,price_percent_change,1659,4.247345409119299,1m
FNB,price_percent_change,1660,4.243827160493819,1m
RIF,price_percent_change,1661,4.24008810572687,1m
LSI,price_percent_change,1662,4.229223937407486,1m
MLAB,price_percent_change,1663,4.224489795918368,1m
BME,price_percent_change,1664,4.218551461245227,1m
ADS,price_percent_change,1665,4.218351367995075,1m
PGTI,price_percent_change,1666,4.2105263157894735,1m
BYD,price_percent_change,1667,4.21022887821419,1m
PMT,price_percent_change,1668,4.208311415044698,1m
DOV,price_percent_change,1669,4.204798417017074,1m
UVSP,price_percent_change,1670,4.204753199268733,1m
SPB,price_percent_change,1671,4.2024504752089795,1m
GARS,price_percent_change,1672,4.186602870813414,1m
IRM,price_percent_change,1673,4.178757980266969,1m
XXII,price_percent_change,1674,4.1666666666666705,1m
BKTI,price_percent_change,1675,4.166666666666664,1m
PNNT,price_percent_change,1676,4.166666666666661,1m
JBHT,price_percent_change,1677,4.164913756836351,1m
RMR,price_percent_change,1678,4.164256795835737,1m
OCSI,price_percent_change,1679,4.161712247324609,1m
EVTC,price_percent_change,1680,4.158004158004157,1m
RVT,price_percent_change,1681,4.153555695405917,1m
SRV,price_percent_change,1682,4.152542372881342,1m
SBOW,price_percent_change,1683,4.149519890260634,1m
CP,price_percent_change,1684,4.148382488008993,1m
SELB,price_percent_change,1685,4.1362530413625285,1m
ONVO,price_percent_change,1686,4.132231404958682,1m
UTG,price_percent_change,1687,4.130579613590946,1m
IQV,price_percent_change,1688,4.126193441261933,1m
TTP,price_percent_change,1689,4.121964991530211,1m
USRT,price_percent_change,1690,4.116920543433512,1m
ATU,price_percent_change,1691,4.114490161001797,1m
TIER,price_percent_change,1692,4.111986001749787,1m
HPT,price_percent_change,1693,4.109589041095893,1m
ALDX,price_percent_change,1694,4.109589041095888,1m
PAI,price_percent_change,1695,4.107542942494391,1m
UFPI,price_percent_change,1696,4.10112359550562,1m
CFFI,price_percent_change,1697,4.10094637223975,1m
JCAP,price_percent_change,1698,4.099722991689742,1m
MOD,price_percent_change,1699,4.093567251461984,1m
BTE,price_percent_change,1700,4.088050314465405,1m
IPHI,price_percent_change,1701,4.084084084084083,1m
SANM,price_percent_change,1702,4.081632653061234,1m
TOUR,price_percent_change,1703,4.078947368421059,1m
BANR,price_percent_change,1704,4.072542157174677,1m
MLHR,price_percent_change,1705,4.0650406504065035,1m
UFAB,price_percent_change,1706,4.064039408866996,1m
RDNT,price_percent_change,1707,4.059040590405896,1m
RST,price_percent_change,1708,4.054054054054071,1m
PNI,price_percent_change,1709,4.05156537753224,1m
CELG,price_percent_change,1710,4.0495198426472285,1m
RBCAA,price_percent_change,1711,4.049259027342945,1m
CMCSA,price_percent_change,1712,4.047890535917907,1m
CELH,price_percent_change,1713,4.047619047619046,1m
AET,price_percent_change,1714,4.03987131480407,1m
BOTJ,price_percent_change,1715,4.039087947882742,1m
CSWC,price_percent_change,1716,4.037097654118942,1m
FULT,price_percent_change,1717,4.022988505747143,1m
FLIR,price_percent_change,1718,4.019674355495247,1m
MHK,price_percent_change,1719,4.015077023926579,1m
TWOU,price_percent_change,1720,4.013001625203161,1m
LBRDK,price_percent_change,1721,4.004228888595217,1m
BX,price_percent_change,1722,3.9954661377160776,1m
RDWR,price_percent_change,1723,3.99113082039912,1m
PCK,price_percent_change,1724,3.9903264812575583,1m
ADTN,price_percent_change,1725,3.987730061349684,1m
BLRX,price_percent_change,1726,3.985932004689335,1m
ZIXI,price_percent_change,1727,3.9848197343453675,1m
CHI,price_percent_change,1728,3.976801988400998,1m
PLNT,price_percent_change,1729,3.9762246361959375,1m
GNTX,price_percent_change,1730,3.975265017667838,1m
HTBK,price_percent_change,1731,3.9610389610389687,1m
HPQ,price_percent_change,1732,3.960396039603952,1m
CM,price_percent_change,1733,3.9434441621561835,1m
NVT,price_percent_change,1734,3.93759286775631,1m
NSC,price_percent_change,1735,3.9348549690917762,1m
CVBF,price_percent_change,1736,3.9340101522842628,1m
POR,price_percent_change,1737,3.9259424492527444,1m
DGLY,price_percent_change,1738,3.921568627450984,1m
WNS,price_percent_change,1739,3.9151712887438865,1m
HPE,price_percent_change,1740,3.912764592687617,1m
ALGN,price_percent_change,1741,3.9093196144387714,1m
FMO,price_percent_change,1742,3.9004149377593262,1m
NEP,price_percent_change,1743,3.9002557544756997,1m
CRD.B,price_percent_change,1744,3.8961038961038965,1m
HOPE,price_percent_change,1745,3.8938053097345144,1m
VRSN,price_percent_change,1746,3.8732863037401986,1m
GLIBA,price_percent_change,1747,3.8619201725997825,1m
ARII,price_percent_change,1748,3.859883980365901,1m
DIAX,price_percent_change,1749,3.8583509513741907,1m
IDA,price_percent_change,1750,3.8547308059891634,1m
CNNE,price_percent_change,1751,3.8542766631467815,1m
PGRE,price_percent_change,1752,3.853820598006645,1m
KREF,price_percent_change,1753,3.8536585365853617,1m
THQ,price_percent_change,1754,3.8483305036785493,1m
GBCI,price_percent_change,1755,3.8470345775131665,1m
DEST,price_percent_change,1756,3.8461538461538596,1m
VTGN,price_percent_change,1757,3.8461538461538494,1m
THW,price_percent_change,1758,3.840361445783131,1m
TPZ,price_percent_change,1759,3.8400841662282845,1m
SMMF,price_percent_change,1760,3.835169318645441,1m
JMF,price_percent_change,1761,3.831775700934581,1m
EVRG,price_percent_change,1762,3.8315561178384328,1m
QTWO,price_percent_change,1763,3.8304808475957643,1m
KMF,price_percent_change,1764,3.828483920367534,1m
ANGO,price_percent_change,1765,3.828197945844989,1m
PRGX,price_percent_change,1766,3.8251366120218537,1m
MOFG,price_percent_change,1767,3.820086260012329,1m
GTY,price_percent_change,1768,3.810541310541312,1m
EEFT,price_percent_change,1769,3.8103392914481296,1m
BFRA,price_percent_change,1770,3.809523809523806,1m
PJT,price_percent_change,1771,3.799684818770796,1m
PDVW,price_percent_change,1772,3.793103448275867,1m
EML,price_percent_change,1773,3.793103448275867,1m
SXT,price_percent_change,1774,3.7918871252204553,1m
ARNC,price_percent_change,1775,3.7815126050420105,1m
PII,price_percent_change,1776,3.7715930902111254,1m
RF,price_percent_change,1777,3.771551724137947,1m
TRNO,price_percent_change,1778,3.7684325505188494,1m
ZKIN,price_percent_change,1779,3.763440860215045,1m
BXS,price_percent_change,1780,3.7593984962406015,1m
NYMT,price_percent_change,1781,3.758169934640515,1m
BRO,price_percent_change,1782,3.7568306010928887,1m
ISRL,price_percent_change,1783,3.756476683937832,1m
ENZ,price_percent_change,1784,3.7558685446009425,1m
PLYM,price_percent_change,1785,3.7549407114624525,1m
MSEX,price_percent_change,1786,3.7536525061811523,1m
GRX,price_percent_change,1787,3.7510747027058455,1m
HK,price_percent_change,1788,3.750000000000009,1m
EMMS,price_percent_change,1789,3.742203742203755,1m
APTX,price_percent_change,1790,3.733333333333333,1m
CAMP,price_percent_change,1791,3.728661275831079,1m
MDP,price_percent_change,1792,3.7254901960784284,1m
MIE,price_percent_change,1793,3.724343254100784,1m
MJCO,price_percent_change,1794,3.7234042553191524,1m
MINI,price_percent_change,1795,3.7214885954381853,1m
MLI,price_percent_change,1796,3.715266937246324,1m
TSS,price_percent_change,1797,3.7144390767579103,1m
MAC,price_percent_change,1798,3.709620163294278,1m
CTAS,price_percent_change,1799,3.7067746183485317,1m
WPG,price_percent_change,1800,3.69393139841689,1m
PDM,price_percent_change,1801,3.6844836533471765,1m
BIO,price_percent_change,1802,3.6820192557897453,1m
SENEB,price_percent_change,1803,3.6815258372144686,1m
IBTX,price_percent_change,1804,3.6764705882352944,1m
FPI,price_percent_change,1805,3.675344563552822,1m
HIE,price_percent_change,1806,3.6734693877550963,1m
MTRN,price_percent_change,1807,3.6674816625916873,1m
SFNC,price_percent_change,1808,3.6666666666666714,1m
PZZA,price_percent_change,1809,3.6641929499072483,1m
MELI,price_percent_change,1810,3.657951885382302,1m
BGH,price_percent_change,1811,3.6559139784946217,1m
EMITF,price_percent_change,1812,3.6529680365296837,1m
ACET,price_percent_change,1813,3.650793650793658,1m
DTEA,price_percent_change,1814,3.63636363636364,1m
CAW,price_percent_change,1815,3.63636363636364,1m
KW,price_percent_change,1816,3.6319612590799037,1m
GIII,price_percent_change,1817,3.6302895322939928,1m
SEMG,price_percent_change,1818,3.6290322580645102,1m
CHK,price_percent_change,1819,3.6281179138322024,1m
DPG,price_percent_change,1820,3.6241610738254977,1m
AQST,price_percent_change,1821,3.6231884057971064,1m
AMNB,price_percent_change,1822,3.6159600997506125,1m
UGI,price_percent_change,1823,3.6135412704450336,1m
VLO,price_percent_change,1824,3.609798023205847,1m
HOME,price_percent_change,1825,3.607382550335568,1m
MIND,price_percent_change,1826,3.5989717223650417,1m
CLNE,price_percent_change,1827,3.5971223021582768,1m
PBFX,price_percent_change,1828,3.597122302158273,1m
LPT,price_percent_change,1829,3.596094308168607,1m
UBSH,price_percent_change,1830,3.5934038887521558,1m
BRK.A,price_percent_change,1831,3.5927152317880795,1m
APTI,price_percent_change,1832,3.590024664291573,1m
PMBC,price_percent_change,1833,3.589743589743586,1m
EOI,price_percent_change,1834,3.5851472471190817,1m
WRB,price_percent_change,1835,3.5804269990717454,1m
HRL,price_percent_change,1836,3.5743519781719026,1m
LQDT,price_percent_change,1837,3.571428571428571,1m
SERV,price_percent_change,1838,3.5543403964456566,1m
RNDB,price_percent_change,1839,3.5542168674698784,1m
DGX,price_percent_change,1840,3.551349325337337,1m
SZC,price_percent_change,1841,3.5388739946380707,1m
JW.A,price_percent_change,1842,3.5341365461847434,1m
AGYS,price_percent_change,1843,3.5337879727216386,1m
CVA,price_percent_change,1844,3.5294117647058907,1m
NNN,price_percent_change,1845,3.5288828950325923,1m
SCM,price_percent_change,1846,3.5285285285285197,1m
EMO,price_percent_change,1847,3.521126760563384,1m
CPS,price_percent_change,1848,3.5130901767733334,1m
GATX,price_percent_change,1849,3.5127957508449983,1m
MERC,price_percent_change,1850,3.5087719298245488,1m
BAK,price_percent_change,1851,3.5075161059413045,1m
HFBC,price_percent_change,1852,3.502021333593096,1m
FOCS,price_percent_change,1853,3.499079189686939,1m
JOE,price_percent_change,1854,3.4985422740524865,1m
BAM,price_percent_change,1855,3.4978437949209416,1m
FELP,price_percent_change,1856,3.4946236559139754,1m
MPC,price_percent_change,1857,3.494258550438324,1m
CDNS,price_percent_change,1858,3.4924845269672815,1m
FEIM,price_percent_change,1859,3.491271820448892,1m
SMTC,price_percent_change,1860,3.4871794871794934,1m
